$p$,$r$,$N$,data,error
0.21,0.284,48,1.943828571428571,0.01290771155331676
0.21,0.284,60,2.0066297158255755,0.014939123465604446
0.21,0.284,72,2.0862913770559492,0.015913535915041216
0.21,0.284,96,2.1911010903454233,0.02173898164437044
0.21,0.284,120,2.294371445381447,0.03006244293444006
0.21,0.284,144,2.462799624669453,0.04266050273901879
0.21,0.284,168,2.4122344944774836,0.07656806692188457
0.21,0.284,204,2.5567061143984224,0.1105810363813364
0.21,0.284,240,2.8887425938117195,0.15597375989005954
0.21,0.284,300,3.1050302748020493,0.2339825355911171
0.21,0.284,360,2.886241810601548,0.2783684511269745
0.21,0.286,36,1.8156400000000001,0.012542996523565572
0.21,0.286,48,1.9292999999999996,0.012963104204880782
0.21,0.286,60,1.9979023762861343,0.014741367470725835
0.21,0.286,72,2.0975156561833326,0.016235922860208606
0.21,0.286,96,2.212740659843936,0.021950948345845576
0.21,0.286,120,2.3193763483035887,0.030791918517419713
0.21,0.286,144,2.395427791520941,0.04192778026390822
0.21,0.286,168,2.4537807986406124,0.07620310326553469
0.21,0.286,204,2.53044871794872,0.11151811707720687
0.21,0.286,240,2.884463462804477,0.1548776430001817
0.21,0.286,300,2.315556590591523,0.18253934523443724
0.21,0.286,360,2.2275163787969037,0.2617192042396194
0.21,0.288,36,1.8067400000000002,0.012449536894627636
0.21,0.288,48,1.9292928571428565,0.012820995232667278
0.21,0.288,60,1.9685279887310143,0.014631398689648582
0.21,0.288,72,2.0533342509118433,0.015906177445294458
0.21,0.288,96,2.206337742861673,0.02145918876166628
0.21,0.288,120,2.312328397725044,0.030717445696817006
0.21,0.288,144,2.3402712616224512,0.04080927815587659
0.21,0.288,168,2.462107051826678,0.07778094335536806
0.21,0.288,204,2.2672583826429977,0.09201861390861911
0.21,0.288,240,2.6566820276497713,0.14749174481761096
0.21,0.288,300,3.072426641825804,0.22514438957705682
0.21,0.288,360,2.734663490172721,0.2577833732315074
0.21,0.29,36,1.8054100000000006,0.01063456368560274
0.21,0.29,48,1.9072071428571427,0.010879745595352796
0.21,0.29,60,1.9908424710758073,0.012195789490606773
0.21,0.29,72,2.052145944833265,0.013601980288236363
0.21,0.29,84,2.1092791782604476,0.017478724647182607
0.21,0.29,96,2.1591944029528887,0.018802514262981
0.21,0.29,108,2.214404695803919,0.02519341431991271
0.21,0.29,120,2.270741996329527,0.02712321279920939
0.21,0.29,132,2.341729761211416,0.032177460817449585
0.21,0.29,144,2.38031729052183,0.03632700274393256
0.21,0.29,168,2.43996973503883,0.050799766709310745
0.21,0.29,204,2.5578298340515264,0.0749520722114525
0.21,0.29,240,2.630605400546277,0.08693441076965366
0.21,0.29,252,2.745377218934911,0.14979206252661548
0.21,0.29,300,2.8855569155446754,0.14244862631351615
0.21,0.29,360,3.057073233294856,0.19660599162760803
0.21,0.29,372,2.841174707821397,0.2927668581321745
0.21,0.29,432,2.778270509977827,0.18700350651499403
0.21,0.29,516,2.8036923076923084,0.2524265946828616
0.21,0.29,624,2.9002360008581842,0.3811179596950413
0.21,0.292,36,1.8086600000000002,0.012437791535613304
0.21,0.292,48,1.9021642857142855,0.012881357836701482
0.21,0.292,60,1.9501699534541892,0.014528609764054366
0.21,0.292,72,2.0377812951620675,0.015750798032188144
0.21,0.292,96,2.1471173662609444,0.021511936414672445
0.21,0.292,120,2.205150519709747,0.02990579860336377
0.21,0.292,144,2.3854303505928516,0.04061151668287426
0.21,0.292,168,2.425148683092606,0.07643750728408255
0.21,0.292,204,2.53155818540434,0.0989190247975852
0.21,0.292,240,2.4912771560237004,0.13722797170001613
0.21,0.292,300,2.5416860735910567,0.1900711816817335
0.21,0.292,360,2.8773079213817745,0.2625404796949011
0.21,0.294,36,1.7990400000000004,0.01237079916249389
0.21,0.294,48,1.8984571428571428,0.012912336328853394
0.21,0.294,60,1.9654121754042135,0.014676709599579278
0.21,0.294,72,1.98876883903379,0.015585190576403719
0.21,0.294,96,2.1016804354335847,0.021293386463877757
0.21,0.294,120,2.187328397725044,0.029630051830300742
0.21,0.294,144,2.28484176405357,0.04068882413439976
0.21,0.294,168,2.498215802888699,0.07595268132999577
0.21,0.294,204,2.46363412228797,0.1168118774482387
0.21,0.294,240,2.3892363396971694,0.13262541282504145
0.21,0.294,300,2.7091290172333493,0.23538088639656837
0.21,0.294,360,2.723645026801668,0.30494799095221403
0.21,0.296,36,1.7914900000000002,0.01238047232049334
0.21,0.296,48,1.8810642857142852,0.012751897998954922
0.21,0.296,60,1.9615231504164625,0.014546031490936789
0.21,0.296,72,2.0135090496180577,0.01557091046197218
0.21,0.296,96,2.14079371510102,0.021510251313219677
0.21,0.296,120,2.215544714649931,0.029948918425614306
0.21,0.296,144,2.2505160795018337,0.03960400478636481
0.21,0.296,168,2.337807986406118,0.07320386272443893
0.21,0.296,204,2.4569773175542404,0.09972110021082237
0.21,0.296,240,2.4976958525345623,0.14977313005376094
0.21,0.296,300,2.589194224499302,0.19997486981793147
0.21,0.296,360,2.7701012507444918,0.3097253277682271
0.21,0.298,36,1.7796400000000008,0.012317962076735434
0.21,0.298,48,1.8728142857142855,0.012747628409078273
0.21,0.298,60,1.9308320063694266,0.01452933784149217
0.21,0.298,72,1.9995045076044315,0.015545147923077162
0.21,0.298,96,2.094889996653222,0.021071778992546957
0.21,0.298,120,2.1376985683467344,0.029171307051307126
0.21,0.298,144,2.26029173419773,0.040921897458266465
0.21,0.298,168,2.5491928632115526,0.07717459492179565
0.21,0.298,204,2.2895710059171606,0.1073465382667344
0.21,0.298,240,2.6947004608294916,0.15818818842623683
0.21,0.298,300,2.903586399627387,0.22242121965249928
0.21,0.298,360,3.148898153662895,0.21344638472931168
0.21,0.3,36,1.7638100000000005,0.010538288352965561
0.21,0.3,48,1.852125,0.010806272893978952
0.21,0.3,60,1.925393390606113,0.011998148400432186
0.21,0.3,72,1.9856937011115685,0.013387938253909444
0.21,0.3,84,2.018162437532012,0.017009706255485924
0.21,0.3,96,2.081463186521323,0.018706238163536976
0.21,0.3,108,2.113488538113747,0.025023250431132113
0.21,0.3,120,2.159442546900489,0.025760180072166187
0.21,0.3,132,2.220224228305182,0.03221222876133367
0.21,0.3,144,2.232533061879415,0.03477450975490993
0.21,0.3,168,2.277124257651895,0.04854882085886633
0.21,0.3,204,2.4080407078023294,0.06882290485604929
0.21,0.3,240,2.4953842962348314,0.09085643578245217
0.21,0.3,252,2.2969674556213016,0.1438052053753778
0.21,0.3,300,2.5520195838433293,0.13637555328043346
0.21,0.3,360,2.590868282672823,0.1562216326822066
0.21,0.3,372,2.856757566676654,0.26455633597690886
0.21,0.3,432,2.392572062084258,0.19316989324975906
0.21,0.3,516,2.7673846153846156,0.2796352790820105
0.21,0.3,624,2.3707358935850675,0.3079516464048464
0.21,0.302,36,1.7475200000000004,0.012276682418289308
0.21,0.302,48,1.8519714285714282,0.012639711757634437
0.21,0.302,60,1.9144261391474768,0.014540833949690423
0.21,0.302,72,1.9804486958915428,0.015490450709160773
0.21,0.302,96,2.080366736538022,0.02103679732139467
0.21,0.302,120,2.164725926652285,0.02922470617641151
0.21,0.302,144,2.2702891751258196,0.040213780231416835
0.21,0.302,168,2.2875106202209006,0.07343694658828986
0.21,0.302,204,2.4085305719921113,0.10150220616480946
0.21,0.302,240,2.3155036208031605,0.1316294677764151
0.21,0.302,300,2.5719608756404275,0.22491325954724117
0.21,0.302,360,2.0485407980941037,0.2330118249704829
0.21,0.304,36,1.7512400000000006,0.012312886944160722
0.21,0.304,48,1.8386071428571427,0.012558878037564803
0.21,0.304,60,1.9011054630083293,0.014356927742401958
0.21,0.304,72,1.9574220631752806,0.015534026406046668
0.21,0.304,96,2.0620034876961832,0.020973279317784067
0.21,0.304,120,2.156378701706217,0.02886760756046789
0.21,0.304,144,2.134419517188433,0.03897187978410633
0.21,0.304,168,2.2506372132540364,0.07327231320028726
0.21,0.304,204,2.405325443786981,0.10867541925031748
0.21,0.304,240,2.3780447662936135,0.1329699921847112
0.21,0.304,300,2.3507219375873305,0.1724453614820034
0.21,0.304,360,2.5854675402025005,0.2543066066517351
0.21,0.306,36,1.7512300000000003,0.012326415716082896
0.21,0.306,48,1.8357142857142854,0.01258347852139238
0.21,0.306,60,1.9008987628613425,0.014398867018312554
0.21,0.306,72,1.9308994563347328,0.015349058251842
0.21,0.306,96,2.0484226101354572,0.02084075788905572
0.21,0.306,120,2.129375858011375,0.028640199833480387
0.21,0.306,144,2.1713554550882876,0.038339706221896995
0.21,0.306,168,2.2518266779949054,0.07475998834137638
0.21,0.306,204,2.3396203155818553,0.0959794391049158
0.21,0.306,240,2.5929888084265964,0.14005110472111773
0.21,0.306,300,2.462040055891942,0.18537126637363024
0.21,0.306,360,2.212030970815962,0.23386239356489752
0.21,0.308,36,1.7424200000000005,0.012278657730485145
0.21,0.308,48,1.8125214285714282,0.01249819939854533
0.21,0.308,60,1.8517194390004899,0.014365121304996203
0.21,0.308,72,1.925497212855275,0.015393313689355507
0.21,0.308,96,2.0213489281499366,0.02054744407994171
0.21,0.308,120,2.0644121396352224,0.02875991926588651
0.21,0.308,144,2.138667576558901,0.03861782832631682
0.21,0.308,168,2.213508920985556,0.0724860555018086
0.21,0.308,204,2.257026627218935,0.10397543318326437
0.21,0.308,240,2.3253785385121795,0.13391179690977323
0.21,0.308,300,2.6085235211923603,0.18103360532873977
0.21,0.308,360,2.295413936867183,0.2618595949357035
0.21,0.31,36,1.7285600000000003,0.010439518511575712
0.21,0.31,48,1.8142178571428573,0.010636601318990812
0.21,0.31,60,1.8847079519944743,0.01190873935291449
0.21,0.31,72,1.914185364347468,0.01317680954049359
0.21,0.31,84,1.9654886000249177,0.017222651157207558
0.21,0.31,96,2.0046127513518184,0.01829716368954027
0.21,0.31,108,2.044756881097804,0.024587879225496215
0.21,0.31,120,2.0984591659869496,0.025468099500918186
0.21,0.31,132,2.1347068530382454,0.03170126476609987
0.21,0.31,144,2.136690275105893,0.03398932798328459
0.21,0.31,168,2.2052592507994526,0.047124055301709857
0.21,0.31,204,2.306339965159987,0.07057138785119248
0.21,0.31,240,2.3336790789337223,0.08491826450864412
0.21,0.31,252,2.481139053254438,0.14827473728535726
0.21,0.31,300,2.277396980824153,0.12221231885552342
0.21,0.31,360,2.3201872515069906,0.14209156885638302
0.21,0.31,372,2.764459094995505,0.26252941173353217
0.21,0.31,432,2.4353658536585376,0.1789248003056817
0.21,0.31,516,2.4556923076923076,0.2602817083252712
0.21,0.31,624,1.9517270971894443,0.27495984449502436
0.21,0.312,36,1.7227400000000008,0.012186657808913566
0.21,0.312,48,1.8075214285714283,0.012474999516480161
0.21,0.312,60,1.8741502327290545,0.01435015960503003
0.21,0.312,72,1.904892987406235,0.015241545302054219
0.21,0.312,96,1.9819978510154836,0.020553017065210292
0.21,0.312,120,2.0669248872327906,0.028597858151471464
0.21,0.312,144,2.094293269640876,0.03744926618131115
0.21,0.312,168,2.267884451996603,0.07202393794638687
0.21,0.312,204,2.065335305719921,0.09485844552905623
0.21,0.312,240,2.3475971033574727,0.12753346651361014
0.21,0.312,300,1.9706567303213787,0.157733768689397
0.21,0.312,360,2.1938653960690884,0.22637759573285343
0.21,0.314,36,1.7233600000000007,0.012213408258019674
0.21,0.314,48,1.7987142857142855,0.012395091474484584
0.21,0.314,60,1.860515678588927,0.014346771867875441
0.21,0.314,72,1.8927258963595075,0.015144918710085527
0.21,0.314,96,1.9585087456623982,0.02058938428058344
0.21,0.314,120,2.0376176701313984,0.02850915415385705
0.21,0.314,144,2.153476072677643,0.03927442435926225
0.21,0.314,168,2.0588785046728977,0.07093448974500054
0.21,0.314,204,2.069156804733728,0.0924868769190747
0.21,0.314,240,2.0528308097432526,0.12076439310875377
0.21,0.314,300,1.9187238006520726,0.15476468907430668
0.21,0.314,360,2.1908874329958308,0.24864735456593412
0.21,0.316,36,1.7287200000000005,0.012411304953953706
0.21,0.316,48,1.7783142857142855,0.012413314157858164
0.21,0.316,60,1.8432906663400295,0.01430986551415265
0.21,0.316,72,1.87513591631684,0.015193363262296233
0.21,0.316,96,1.9490232689225135,0.020499822702445242
0.21,0.316,120,1.9945087272014121,0.02810173341878121
0.21,0.316,144,2.0607694276209156,0.037348724432523774
0.21,0.316,168,2.155734919286321,0.07314177341986584
0.21,0.316,204,2.288338264299803,0.09976354483514206
0.21,0.316,240,1.9878209348255427,0.1168056523767521
0.21,0.316,300,2.2270610153702837,0.17186298612440248
0.21,0.316,360,2.1560452650387134,0.23374877717739936
0.21,0.318,36,1.7203400000000004,0.012179175154841125
0.21,0.318,48,1.762814285714286,0.012274486329168964
0.21,0.318,60,1.825591009309162,0.014216726482202952
0.21,0.318,72,1.87482623356961,0.015050621548514167
0.21,0.318,96,1.9443994292860811,0.020375825708800713
0.21,0.318,120,2.0209599921553245,0.028623101884038892
0.21,0.318,144,2.0419175978845003,0.03728515831493585
0.21,0.318,168,2.014613423959217,0.06525890369795126
0.21,0.318,204,1.9641272189349088,0.09370714501248978
0.21,0.318,240,2.1410467412771563,0.1283433750398249
0.21,0.318,300,2.0158360503027475,0.16234669654553363
0.21,0.318,360,2.337403216200119,0.24746599888546889
0.21,0.32,36,1.6896900000000001,0.010309935758279452
0.21,0.32,48,1.7630142857142859,0.010571233511432097
0.21,0.32,60,1.811299322224141,0.011676663755038001
0.21,0.32,72,1.8500849114862086,0.013007862767230413
0.21,0.32,84,1.8879660008029124,0.016813088519011532
0.21,0.32,96,1.9307360879691642,0.017740525238816484
0.21,0.32,108,1.994328547632268,0.02393360958142969
0.21,0.32,120,1.9895939539151712,0.02480065395578332
0.21,0.32,132,2.0008978839060365,0.030396108606874597
0.21,0.32,144,2.00464979856624,0.03223898811927136
0.21,0.32,168,2.0698663773412513,0.04576351113005765
0.21,0.32,204,2.084785000458421,0.06376075076462372
0.21,0.32,240,2.0847422466549106,0.07688932780202473
0.21,0.32,252,2.237610946745562,0.13687587362516157
0.21,0.32,300,2.241493268053856,0.12515331950781827
0.21,0.32,360,2.164871104270874,0.14059993397495665
0.21,0.32,372,2.035061432424333,0.2584127331095047
0.21,0.32,432,2.1752771618625273,0.1600660574850199
0.21,0.32,516,2.1216923076923067,0.2069259330311291
0.21,0.32,624,2.176786097403991,0.3165459357021353
0.21,0.322,36,1.68904,0.012116274251312325
0.21,0.322,48,1.7463571428571427,0.01235666517799495
0.21,0.322,60,1.7981152008819206,0.014087682534266115
0.21,0.322,72,1.8658247883834562,0.015131788921016702
0.21,0.322,96,1.937926053795072,0.020502229301870865
0.21,0.322,120,1.9574426358109434,0.02809076655021835
0.21,0.322,144,1.9797150899940277,0.037703581265839684
0.21,0.322,168,2.119966015293118,0.06903536767750647
0.21,0.322,204,2.0152859960552267,0.0906239395574846
0.21,0.322,240,2.2407834101382504,0.12886807277603793
0.21,0.322,300,2.070330693991617,0.19219021778469977
0.21,0.322,360,2.8141751042287075,0.30228701195239877
0.21,0.324,36,1.6742800000000002,0.012095253056389569
0.21,0.324,48,1.7389285714285714,0.012272026486969748
0.21,0.324,60,1.79499938755512,0.014092658786935903
0.21,0.324,72,1.8175693345261859,0.015011426049295527
0.21,0.324,96,1.8971393845449276,0.019897762299250953
0.21,0.324,120,1.9532016081584624,0.0282671544152563
0.21,0.324,144,2.022707498080694,0.037997318932118836
0.21,0.324,168,1.978419711129992,0.07217452215273892
0.21,0.324,204,2.0210798816568056,0.09750029823410374
0.21,0.324,240,1.9399275839368015,0.12342976355119165
0.21,0.324,300,1.7440614811364694,0.15647240407412008
0.21,0.324,360,1.9324002382370453,0.2294468316510892
0.21,0.326,36,1.6819700000000004,0.011959736302664779
0.21,0.326,48,1.7168714285714282,0.012212985910251993
0.21,0.326,60,1.7851466805487506,0.014190536393385971
0.21,0.326,72,1.8113068611933107,0.01495125761329165
0.21,0.326,96,1.9059819273925078,0.020423834070989955
0.21,0.326,120,1.9392160227495587,0.027255283082793038
0.21,0.326,144,1.9669538514032237,0.03731034835013168
0.21,0.326,168,2.0498725573491905,0.06750472558682952
0.21,0.326,204,2.0383382642998034,0.0996998770037874
0.21,0.326,240,1.9063528637261358,0.10716780893120235
0.21,0.326,300,2.179087098276664,0.17722491061522647
0.21,0.326,360,1.942227516378797,0.22511477702712182
0.21,0.328,36,1.6580700000000004,0.0118894683837685
0.21,0.328,48,1.714121428571429,0.012144444969836094
0.21,0.328,60,1.7694298138167566,0.013966156942098086
0.21,0.328,72,1.7935310715023054,0.014875897222707334
0.21,0.328,96,1.8469200824364558,0.019909317101477766
0.21,0.328,120,1.9304275348107471,0.02718883505802991
0.21,0.328,144,2.017964684807643,0.03750693494724593
0.21,0.328,168,1.9004248088360232,0.06595545235350332
0.21,0.328,204,2.001972386587772,0.08788836879588455
0.21,0.328,240,1.9277485187623427,0.11523097118499782
0.21,0.328,300,2.318816953889147,0.19665761067800366
0.21,0.328,360,1.9008338296605123,0.19206268892492231
0.21,0.33,36,1.6452800000000007,0.01017390204841946
0.21,0.33,48,1.7286749999999997,0.010500823561852675
0.21,0.33,60,1.7541875323778278,0.011519758427273078
0.21,0.33,72,1.7949593454096338,0.012870639360126697
0.21,0.33,84,1.842033860763874,0.01662432768480973
0.21,0.33,96,1.8392528795645136,0.017455450493319865
0.21,0.33,108,1.8688427064329343,0.022850819699275257
0.21,0.33,120,1.87651661908646,0.024017965641518448
0.21,0.33,132,1.9078334304018636,0.029769570840564835
0.21,0.33,144,1.9006461408397242,0.031526798513401906
0.21,0.33,168,1.975459684787574,0.044037433716360014
0.21,0.33,204,1.948931878610067,0.06566166636596843
0.21,0.33,240,1.944922725858314,0.0750167628490259
0.21,0.33,252,2.0565828402366866,0.1406457815132334
0.21,0.33,300,1.8889432884536925,0.11500857427258655
0.21,0.33,360,1.883160189816596,0.14232259693595253
0.21,0.33,372,2.1561282589151936,0.22241117628463541
0.21,0.33,432,1.8586474501108647,0.15284013349217207
0.21,0.33,516,1.7075384615384614,0.21022508095657857
0.21,0.33,624,1.509761853679468,0.25372007176287814
0.21,0.332,36,1.6293900000000001,0.011831378244694312
0.21,0.332,48,1.7000428571428572,0.012189533219614395
0.21,0.332,60,1.7336017883390495,0.013824164241408183
0.21,0.332,72,1.7938889271213267,0.014923273939977943
0.21,0.332,96,1.8488312694861815,0.019710147184041585
0.21,0.332,120,1.8646548342812317,0.027009912778474168
0.21,0.332,144,1.9195598396314935,0.03616787392774725
0.21,0.332,168,1.9610875106202224,0.0661466989037888
0.21,0.332,204,1.8699457593688373,0.08682980471825599
0.21,0.332,240,1.9929229756418705,0.11841448464492263
0.21,0.332,300,2.230321378667909,0.20440699073840357
0.21,0.332,360,1.9443120905300775,0.24840594677466005
0.21,0.334,36,1.6478300000000006,0.0120513864069395
0.21,0.334,48,1.6894642857142859,0.012040753941526096
0.21,0.334,60,1.7410429936305734,0.013892928381667625
0.21,0.334,72,1.7578212098272663,0.014889783602985571
