kind,,,is_path,is_path,slc,slc
,,,data,error,data,error
N,p,r,,,,
12,0.9875,0.9,0.002,0.0011539299673635,0.0851044428614135,0.0004908345771421
12,0.9875,1.0,0.006,0.0019946559690725,0.0851994534031315,0.0004979393752605
12,1.0,0.0,0.0026666666666666,0.0013319984422928,0.0833333333333332,3.584424411462632e-19
12,1.0,0.1,0.0026666666666666,0.0013319984422928,0.0833333333333332,3.584424411462632e-19
12,1.0,0.2,0.0046666666666666,0.0017603006461499003,0.0833333333333332,3.584424411462632e-19
12,1.0,0.3,0.0026666666666666,0.0013319984422928,0.0833333333333332,3.584424411462632e-19
12,1.0,0.4,0.004,0.0016302674160697,0.0833333333333332,3.584424411462632e-19
12,1.0,0.5,0.004,0.0016302674160697,0.0833333333333332,3.584424411462632e-19
12,1.0,0.6,0.0013333333333333,0.0009424945097829,0.0833333333333332,3.584424411462632e-19
12,1.0,0.7,0.002,0.0011539299673635,0.0833333333333332,3.584424411462632e-19
12,1.0,0.8,0.0046666666666666,0.0017603006461499003,0.0833333333333332,3.584424411462632e-19
12,1.0,0.9,0.0006666666666666,0.0006666666666666,0.0833333333333332,3.584424411462632e-19
12,1.0,1.0,0.0033333333333333,0.0014887217144394,0.0833333333333332,3.584424411462632e-19
24,0.0,0.0,1.0,0.0,0.0416666666666666,1.3728865892824602e-19
24,0.0,0.1,1.0,0.0,2.0990429306008644e-05,1.313701515049188e-05
24,0.0,0.2,1.0,0.0,0.0,0.0
24,0.0,0.3,1.0,0.0,0.0,0.0
24,0.0,0.4,1.0,0.0,0.0,0.0
24,0.0,0.5,1.0,0.0,0.0,0.0
24,0.0,0.6,1.0,0.0,0.0,0.0
24,0.0,0.7,1.0,0.0,0.0,0.0
24,0.0,0.8,1.0,0.0,0.0,0.0
24,0.0,0.9,1.0,0.0,0.0,0.0
24,0.0,1.0,1.0,0.0,0.0,0.0
24,0.0125,0.0,1.0,0.0,0.0416666666666666,1.3728865892824602e-19
24,0.0125,0.1,1.0,0.0,0.01322439977015154,0.00022820120243859768
24,0.0125,0.2,1.0,0.0,0.008797836151533761,0.00021148357200314984
24,0.0125,0.3,1.0,0.0,0.006846541879167746,0.00020003243593066139
24,0.0125,0.4,1.0,0.0,0.0061602154649690695,0.0001921642356479484
24,0.0125,0.5,1.0,0.0,0.006038850226017344,0.00019313321717845437
24,0.0125,0.6,1.0,0.0,0.005938054927108968,0.00019060839509684306
24,0.0125,0.7,1.0,0.0,0.0069066518653614585,0.0001967559447910162
24,0.0125,0.8,1.0,0.0,0.007937352530445916,0.00020237577343399895
24,0.0125,0.9,1.0,0.0,0.008965114790277449,0.00020654851268187046
24,0.0125,1.0,1.0,0.0,0.011008626748328103,0.0002095353453693575
24,0.025,0.0,1.0,0.0,0.0416666666666666,1.3728865892824602e-19
24,0.025,0.1,1.0,0.0,0.019748111283542532,0.0002224074320444431
24,0.025,0.2,1.0,0.0,0.014072459561620164,0.00023048032238765447
24,0.025,0.3,1.0,0.0,0.01169880271574618,0.00022117750358696152
24,0.025,0.4,1.0,0.0,0.010395187279005333,0.00021604505624856982
24,0.025,0.5,1.0,0.0,0.010186472000117568,0.00021448398439657683
24,0.025,0.6,1.0,0.0,0.010875588233136231,0.00021462067071386897
24,0.025,0.7,1.0,0.0,0.011618192353078552,0.00021090634267046168
24,0.025,0.8,1.0,0.0,0.01285796787197417,0.00020794557216868295
24,0.025,0.9,1.0,0.0,0.01450415010767827,0.00020029866054273492
24,0.025,1.0,1.0,0.0,0.0166873278287202,0.00017976942926865378
24,0.0375,0.0,1.0,0.0,0.0416666666666666,1.3728865892824602e-19
24,0.0375,0.1,1.0,0.0,0.023093970747373637,0.00025262436899573676
24,0.0375,0.2,1.0,0.0,0.01760724658432422,0.0002231347654330765
24,0.0375,0.3,1.0,0.0,0.015129167659864785,0.00020966086198373783
24,0.0375,0.4,1.0,0.0,0.013942652842224334,0.0002172541255959799
24,0.0375,0.5,1.0,0.0,0.013692048464896266,0.00021383951015044753
24,0.0375,0.6,1.0,0.0,0.014259263604630715,0.0002121045167843544
24,0.0375,0.7,1.0,0.0,0.014783070251701058,0.00020425906327686328
24,0.0375,0.8,1.0,0.0,0.016211286715375257,0.0001911359761091292
24,0.0375,0.9,1.0,0.0,0.017923266873088445,0.00017285758845598967
24,0.0375,1.0,1.0,0.0,0.019666414595860934,0.00015055901293018552
24,0.05,0.0,1.0,0.0,0.0416666666666666,1.3728865892824602e-19
24,0.05,0.1,1.0,0.0,0.02581189353191886,0.00027151391613139766
24,0.05,0.2,1.0,0.0,0.020180385230613683,0.00021334678418955392
24,0.05,0.3,1.0,0.0,0.01793571098758903,0.0002233061279643534
24,0.05,0.4,1.0,0.0,0.01675289809269365,0.00020698337451237025
24,0.05,0.5,1.0,0.0,0.016407991086771382,0.00020188680382814838
24,0.05,0.6,1.0,0.0,0.016819626343945824,0.00019114151417953327
24,0.05,0.7,1.0,0.0,0.0173563089891556,0.0001798651822436976
24,0.05,0.8,1.0,0.0,0.01861110252010937,0.0001679836578689821
24,0.05,0.9,1.0,0.0,0.019894779421510973,0.00015533869822947598
24,0.05,1.0,1.0,0.0,0.02129852981869205,0.00013920524606645987
24,0.0625,0.0,0.9992175273865415,0.000567940001598607,0.0416666666666666,1.3728865892824602e-19
24,0.0625,0.1,1.0,0.0,0.028332363253664634,0.0003179610981214683
24,0.0625,0.2,1.0,0.0,0.02241262721791681,0.00021681873333402802
24,0.0625,0.3,1.0,0.0,0.02015152686257646,0.0002074566200765111
24,0.0625,0.4,1.0,0.0,0.018577625179342964,0.00019430593438985548
24,0.0625,0.5,1.0,0.0,0.01833192720866861,0.00019490280439933363
24,0.0625,0.6,1.0,0.0,0.01854592526442134,0.00017870768685817622
24,0.0625,0.7,1.0,0.0,0.019276855990294176,0.00017452845522205056
24,0.0625,0.8,1.0,0.0,0.020363997367712727,0.0001773583787439376
24,0.0625,0.9,1.0,0.0,0.021648539408339988,0.00019439765518030502
24,0.0625,1.0,0.9984350547730829,0.0009472242325284672,0.023794226354776727,0.00034086535663648004
24,0.075,0.0,0.9960876369327074,0.0012170866653750077,0.0416666666666666,1.3728865892824602e-19
24,0.075,0.1,1.0,0.0,0.031041429010774554,0.00039352767032870505
24,0.075,0.2,1.0,0.0,0.024302968092807117,0.00023576737021444773
24,0.075,0.3,1.0,0.0,0.021595695212207774,0.00021007192301470445
24,0.075,0.4,1.0,0.0,0.02059674729425362,0.00018884623697872186
24,0.075,0.5,1.0,0.0,0.01977850092666019,0.00018294640828375898
24,0.075,0.6,1.0,0.0,0.0201148465720015,0.0001780161219636505
24,0.075,0.7,1.0,0.0,0.020818042312179624,0.00015736082343252887
24,0.075,0.8,0.9998043818466353,0.00041942294351132877,0.021878627708805762,0.00023535512358394603
24,0.075,0.9,0.9986306729264476,0.000684818194730601,0.023761215705571468,0.0003044287449179976
24,0.075,1.0,0.9929577464788732,0.0015430744538950344,0.027464525011800283,0.0005280970686439948
24,0.0875,0.0,0.99197965571205,0.0016576638804330433,0.0416666666666666,1.3728865892824602e-19
24,0.0875,0.1,1.0,0.0,0.033021724118504944,0.0004236513680457437
24,0.0875,0.2,1.0,0.0,0.02531657655357032,0.00024506109354224505
24,0.0875,0.3,1.0,0.0,0.023179062499738036,0.00022440483514869324
24,0.0875,0.4,1.0,0.0,0.021767377958168427,0.00019414277639079403
24,0.0875,0.5,1.0,0.0,0.02126069854357959,0.00017731078603830676
24,0.0875,0.6,1.0,0.0,0.021309813127354152,0.00016779105402680322
24,0.0875,0.7,0.9994131455399061,0.00038293633918984283,0.022353722303548127,0.00022138977262581197
24,0.0875,0.8,0.9986306729264476,0.000684818194730601,0.02352086215955525,0.0003091554435455334
24,0.0875,0.9,0.9921752738654147,0.001643099688758838,0.027925042937432507,0.0006403034907851214
24,0.0875,1.0,0.9747652582159625,0.0029610968519603736,0.037059769725066825,0.0010268976418310776
24,0.1,0.0,0.982981220657277,0.002608248696843322,0.0416666666666666,1.3728865892824602e-19
24,0.1,0.1,1.0,0.0,0.03691161027378628,0.0005106431210272462
24,0.1,0.2,1.0,0.0,0.027167880096686223,0.00028331770615031693
24,0.1,0.3,0.9998043818466353,0.00022114370518085954,0.024293435109642873,0.00024204529547565388
24,0.1,0.4,1.0,0.0,0.022917615581703767,0.00020337081062372025
24,0.1,0.5,1.0,0.0,0.02245293833936648,0.00018021585493189552
24,0.1,0.6,1.0,0.0,0.022628557668664822,0.0001822211043350483
24,0.1,0.7,0.9976525821596244,0.0011037342852643942,0.024497174632865423,0.0004907632058617447
24,0.1,0.8,0.9947183098591549,0.0012517150133829992,0.02639452459209821,0.0005200816987016761
24,0.1,0.9,0.9775039123630673,0.002994850251469641,0.03479780477581007,0.0010278795729514924
24,0.1,1.0,0.9383802816901409,0.004655425402663069,0.051000072791643945,0.0014522189227333757
24,0.1125,0.0,0.9798513302034428,0.0026577982902835596,0.0416666666666666,1.3728865892824602e-19
24,0.1125,0.1,0.9996087636932708,0.0004741520261317315,0.03837089082629395,0.0005136308867470868
24,0.1125,0.2,0.9998043818466353,0.00022114370518094804,0.029195393193393353,0.00033062784386156364
24,0.1125,0.3,1.0,0.0,0.02565414087807492,0.0002524253099299434
24,0.1125,0.4,0.9996087636932708,0.0003127053218263245,0.024337259208236126,0.0002601484643667312
24,0.1125,0.5,0.9996087636932708,0.0003127053218263245,0.023678798465331764,0.0002595577695832713
24,0.1125,0.6,0.9980438184663537,0.0008614325297510289,0.024430363377683548,0.0003909009253377001
24,0.1125,0.7,0.9945226917057903,0.001367011612933583,0.02660148283740468,0.0005938710046589897
24,0.1125,0.8,0.9823943661971831,0.0027259508002067273,0.032649191972745205,0.0009797490247601785
24,0.1125,0.9,0.9411189358372457,0.004675796039025226,0.0480335262208505,0.0014821529853697472
24,0.1125,1.0,0.861697965571205,0.006838356377283436,0.07553564464519104,0.0019440783687505567
24,0.125,0.0,0.9647887323943662,0.0037238685320939826,0.0416666666666666,1.3728865892824602e-19
24,0.125,0.1,0.9988262910798122,0.0005413504911703435,0.042807415884910875,0.0006356036639452135
24,0.125,0.2,0.9994131455399061,0.0006327867489688745,0.030808199978042544,0.0004281819033418367
24,0.125,0.3,0.9998043818466353,0.00022114370518085954,0.026692470804059856,0.0002876196355379305
24,0.125,0.4,0.9990219092331768,0.0006094153006002606,0.02584834534583591,0.0003053098387169013
24,0.125,0.5,0.9986306729264476,0.000684818194730601,0.025338431847394604,0.0003385841790108774
24,0.125,0.6,0.9945226917057903,0.0015400978816407953,0.02732649309937891,0.0006128409951219098
24,0.125,0.7,0.9802425665101722,0.002640116690983265,0.033011449726955196,0.0009703700174823445
24,0.125,0.8,0.9540297339593115,0.004155709227170971,0.04353915837342389,0.001426069042115435
24,0.125,0.9,0.8900625978090767,0.006121675329357536,0.06641990554216202,0.0018926944518176166
24,0.125,1.0,0.7599765258215962,0.008426795506918359,0.09997039419548798,0.0022274117798001514
24,0.1375,0.0,0.9565727699530516,0.003984699334947397,0.0416666666666666,1.3728865892824602e-19
24,0.1375,0.1,0.9968701095461658,0.001134461348126209,0.04637582837636731,0.0007328385861808263
24,0.1375,0.2,0.9982394366197183,0.0008326660036644141,0.03274974305983642,0.0004562027338869128
24,0.1375,0.3,0.9994131455399061,0.00052316366831252,0.028801096518369165,0.0003541344613136574
24,0.1375,0.4,0.9976525821596244,0.0008441091849927934,0.027280490516548767,0.00041364489170126427
24,0.1375,0.5,0.9955007824726134,0.001415731814750078,0.027628598808233137,0.0005696167884124405
24,0.1375,0.6,0.982981220657277,0.002584699119668069,0.032618256966446095,0.0009459618675597323
24,0.1375,0.7,0.9604851330203443,0.003915340213124653,0.04147471488282314,0.001372148082761972
24,0.1375,0.8,0.9012128325508607,0.005921956570995787,0.0628474405487938,0.001956264568790882
24,0.1375,0.9,0.7994913928012519,0.007892574271591757,0.0920939858080074,0.002252885400019972
24,0.1375,1.0,0.6480829420970265,0.009406878923216832,0.1247124444844164,0.002320514423036382
24,0.15,0.0,0.9397496087636933,0.004766521814120278,0.0416666666666666,1.3728865892824602e-19
24,0.15,0.1,0.9908059467918623,0.0018474355717542992,0.05123882626877479,0.0008947764269531056
24,0.15,0.2,0.9970657276995305,0.0009264736528348096,0.03567820958299429,0.0005813133779168686
24,0.15,0.3,0.9964788732394366,0.0009362369130858218,0.03134181523293977,0.0004772092502346658
24,0.15,0.4,0.9939358372456965,0.0016254506868750359,0.030396278275754255,0.0006594779759820521
24,0.15,0.5,0.9847417840375586,0.0025008351549600676,0.03250080682585581,0.0009542661726535614
24,0.15,0.6,0.9685054773082942,0.0035889146713266396,0.03867116222674901,0.0012849199525325115
24,0.15,0.7,0.9156885758998435,0.005431406179661528,0.05688991144793818,0.0017701431314219892
24,0.15,0.8,0.8333333333333334,0.007394468209101866,0.08446135611795902,0.002312015796481156
24,0.15,0.9,0.695226917057903,0.00911842467880133,0.12054721806367683,0.002548375940944982
24,0.15,1.0,0.5291471048513302,0.009865902552553799,0.14539215536236721,0.0023032916240485245
24,0.1625,0.0,0.9217527386541471,0.005303337926616574,0.0416666666666666,1.3728865892824602e-19
24,0.1625,0.1,0.9841549295774648,0.002504810340159486,0.055418033663529355,0.000935188195332978
24,0.1625,0.2,0.9902190923317684,0.001818122160917005,0.03934870312450358,0.0007813831547098418
24,0.1625,0.3,0.9929577464788732,0.0016226707836074843,0.03421440068551348,0.0006666659021380669
24,0.1625,0.4,0.9876760563380281,0.002104342759903759,0.0335445947888274,0.0007755086635946561
24,0.1625,0.5,0.9751564945226917,0.003007201103861798,0.038174338412247426,0.0010805934225851367
24,0.1625,0.6,0.9311424100156495,0.004981580401105665,0.05385514118916105,0.0017216269261437238
24,0.1625,0.7,0.869131455399061,0.006669045638438176,0.0719753499748664,0.0020858814487556103
24,0.1625,0.8,0.7370892018779343,0.008654167367680031,0.11070680073594426,0.0025396018637382743
24,0.1625,0.9,0.5847026604068858,0.009757193237867069,0.14189632390068793,0.002575419507122311
24,0.1625,1.0,0.4327073552425665,0.00979597807095732,0.15917603298519478,0.002194571709642512
24,0.175,0.0,0.906885758998435,0.00568034460138978,0.0416666666666666,1.3728865892824602e-19
24,0.175,0.1,0.9745696400625978,0.0033130355903736534,0.06103633928562047,0.001084771298557987
24,0.175,0.2,0.9843505477308294,0.002495328087293977,0.04333398073011825,0.0009252514316137149
24,0.175,0.3,0.9818075117370892,0.0025679827428070194,0.0393467898124414,0.0009421384448675562
24,0.175,0.4,0.9700704225352113,0.003275583432790505,0.04196283001604469,0.0011688873284506234
24,0.175,0.5,0.9426838810641628,0.00450221717708491,0.049557663093004245,0.0015313573996360455
24,0.175,0.6,0.8871283255086072,0.006303388975331592,0.06881558103739156,0.0020703376734528874
24,0.175,0.7,0.7987089201877934,0.007934032883790729,0.09493419970983658,0.0024665491578734354
24,0.175,0.8,0.6445618153364632,0.009459752233204497,0.13369016158214486,0.0026834346458431365
24,0.175,0.9,0.4910015649452269,0.009891358102183423,0.16181176373740752,0.0025142403616720916
24,0.175,1.0,0.32355242566510173,0.009290894265225164,0.16944665439548887,0.002103720112375545
24,0.1875,0.0,0.8855633802816901,0.0062808597048110894,0.0416666666666666,1.3728865892824602e-19
24,0.1875,0.1,0.9606807511737089,0.003818951950338018,0.06808440414021284,0.0011704739068360255
24,0.1875,0.2,0.9692879499217527,0.003479954725422785,0.050952651372481,0.001164572323965364
24,0.1875,0.3,0.963810641627543,0.0036752169352572135,0.04812724205361534,0.001276760737056581
24,0.1875,0.4,0.9438575899843505,0.004486167730287395,0.05180247268133558,0.001514686470551522
24,0.1875,0.5,0.9123630672926447,0.00546427942218428,0.061475925233219125,0.0017999923500459797
24,0.1875,0.6,0.8157276995305164,0.007650247147179973,0.08962136914060918,0.0023954861749818502
24,0.1875,0.7,0.7053990610328639,0.00909607133998669,0.11943563064045322,0.0027037358814348315
24,0.1875,0.8,0.5410798122065728,0.009861077836744104,0.15708891453962054,0.0027328032903153696
24,0.1875,0.9,0.3900625978090767,0.009638833938802846,0.17516627264326035,0.0024046186801079707
24,0.1875,1.0,0.23865414710485133,0.008492597535317666,0.17699911040785984,0.0019539860223858375
24,0.2,0.0,0.8683489827856025,0.006781908869303631,0.0416666666666666,1.3728865892824602e-19
24,0.2,0.1,0.9397496087636933,0.004635480427546441,0.07471699685794167,0.0012297289720362328
24,0.2,0.2,0.9532472613458529,0.004121128941060166,0.05758837101780719,0.0012822156326379405
24,0.2,0.3,0.9413145539906104,0.00467117360666897,0.0551096435117977,0.0014896640624592094
24,0.2,0.4,0.9141236306729265,0.005622613472168755,0.06237329435601065,0.0018397937411832237
24,0.2,0.5,0.8513302034428795,0.007068271314073139,0.08057621099950264,0.002252092596712676
24,0.2,0.6,0.747848200312989,0.00860485334332175,0.10905530243070224,0.0025931800426359517
24,0.2,0.7,0.6026995305164319,0.009704387119935471,0.14570586490559778,0.0027719284390781375
24,0.2,0.8,0.4518779342723005,0.009835056677225276,0.1717001323870647,0.0026123043200657597
24,0.2,0.9,0.291471048513302,0.008975919431414063,0.1870022531529442,0.002205575514255026
24,0.2,1.0,0.16901408450704225,0.007333022546659286,0.17943913830798322,0.0018427266104346
24,0.2125,0.0,0.8534820031298904,0.0070474777444898586,0.0416666666666666,1.3728865892824602e-19
24,0.2125,0.1,0.9074726134585289,0.005856417624314643,0.08196482629688148,0.0013463955534310395
24,0.2125,0.2,0.9256651017214398,0.005244931789576675,0.06638758788426778,0.0015238112173198296
24,0.2125,0.3,0.9023865414710485,0.00583207936373546,0.0668165885848091,0.001705966712190541
24,0.2125,0.4,0.8687402190923318,0.006716159900584279,0.07540989893061145,0.002058214026159738
24,0.2125,0.5,0.789906103286385,0.008047986031191114,0.09866387732165635,0.0024265893920722816
24,0.2125,0.6,0.6641236306729265,0.009360788630361947,0.13032319182068808,0.002688019958580305
24,0.2125,0.7,0.5197574334898278,0.00988311775361853,0.1653165574898931,0.002768522202819204
24,0.2125,0.8,0.36013302034428796,0.009509591248441064,0.1870508621887937,0.0024616125146221545
24,0.2125,0.9,0.2275039123630673,0.008354629400482512,0.19003429450824147,0.0021240244740075884
24,0.2125,1.0,0.1275430359937402,0.006608401124496941,0.17920132592557078,0.0017136227134694297
24,0.225,0.0,0.8198356807511737,0.007459889361434249,0.0416666666666666,1.3728865892824602e-19
24,0.225,0.1,0.8814553990610329,0.0064996645478160656,0.08917761330833014,0.0014163982475985516
24,0.225,0.2,0.8873239436619719,0.006439540564301659,0.07848597119255919,0.0016821645070009344
24,0.225,0.3,0.8642410015649452,0.0066785323460848214,0.07982481852109324,0.0018941913144802523
24,0.225,0.4,0.8124021909233177,0.007700053691170301,0.09505846409078607,0.0022896858327984735
24,0.225,0.5,0.706964006259781,0.009011631029032591,0.12083189596523256,0.002624021079735509
24,0.225,0.6,0.5815727699530516,0.00974316112666449,0.14932008057503185,0.0027613889504279746
24,0.225,0.7,0.4241001564945227,0.009762999187005702,0.18004203074804156,0.002633585221436106
24,0.225,0.8,0.28931924882629106,0.008901987717679439,0.19355978124066053,0.00234026737414803
24,0.225,0.9,0.16842723004694835,0.007447669514777896,0.1927891501688742,0.0019753084403006105
24,0.225,1.0,0.09761345852895148,0.005796109593613179,0.17506618246364486,0.0016246158606893991
24,0.2375,0.0,0.8008607198748043,0.0077864154284557315,0.0416666666666666,1.3728865892824602e-19
24,0.2375,0.1,0.8382237871674492,0.007280580123947326,0.0958102740532231,0.001465775133895767
24,0.2375,0.2,0.846830985915493,0.007136043893690667,0.08869184871693753,0.0018150454051484373
24,0.2375,0.3,0.8141627543035994,0.007758183355313764,0.09555722741824559,0.002133297048423511
24,0.2375,0.4,0.7492175273865415,0.008486058826896998,0.10898063859381624,0.0024060950995821377
24,0.2375,0.5,0.6347809076682316,0.009536750647414258,0.1387594549997047,0.0026696555440200217
24,0.2375,0.6,0.4927621283255086,0.009891557569155685,0.1682083579391122,0.0026914253221173045
24,0.2375,0.7,0.3397887323943662,0.0094405351478372,0.191948701359281,0.0025021692288377073
24,0.2375,0.8,0.20618153364632238,0.008030754945244592,0.20201138102528088,0.002171326415820038
24,0.2375,0.9,0.1183489827856025,0.006489656554356087,0.1934082414847651,0.0018536128394116861
24,0.2375,1.0,0.06807511737089202,0.004942261330204684,0.17228642118569704,0.001543405418103395
24,0.25,0.0,0.7703442879499217,0.008395009329716164,0.0416666666666666,1.3728865892824602e-19
24,0.25,0.1,0.7971439749608764,0.007958231346319157,0.10065042026516378,0.0014397640895547812
24,0.25,0.2,0.7996870109546166,0.007929568101625734,0.09906494997916736,0.0018726879323059714
24,0.25,0.3,0.7494131455399061,0.008586276090962727,0.1074243877751613,0.002204122272579044
24,0.25,0.4,0.6672535211267606,0.00924002992369398,0.1285211946775223,0.002478626895740195
24,0.25,0.5,0.5528169014084507,0.009834269913821149,0.1530575677614165,0.0026736682221663133
24,0.25,0.6,0.40199530516431925,0.009703302543719509,0.18422691233191582,0.0026286117962572996
24,0.25,0.7,0.2699530516431925,0.008830499452212943,0.2005080597794301,0.00237105730224128
24,0.25,0.8,0.16177621283255086,0.007321388720319372,0.20415183758008723,0.002052971495825343
24,0.25,0.9,0.08744131455399058,0.005510102684119868,0.18948130615103645,0.0017615077076079924
24,0.25,1.0,0.042644757433489826,0.004034935911204809,0.16947290868269269,0.0014482577775694946
24,0.2625,0.0,0.7617370892018779,0.008413220681257902,0.0416666666666666,1.3728865892824602e-19
24,0.2625,0.1,0.7676056338028169,0.008362931655759858,0.10397362026585391,0.0014253643922453668
24,0.2625,0.2,0.7490219092331768,0.008559406920509315,0.10578967364132874,0.0018720369164912543
24,0.2625,0.3,0.6954225352112676,0.009140388227915658,0.11898474037127522,0.0022851653343351885
24,0.2625,0.4,0.598982785602504,0.009688892757358432,0.14064524424126168,0.0024857724565991494
24,0.2625,0.5,0.4616588419405321,0.009863380798262355,0.1721906410697113,0.002600658323069964
24,0.2625,0.6,0.3282472613458529,0.009341695251170448,0.1950499667891164,0.002492061176342334
24,0.2625,0.7,0.212245696400626,0.00812555512437485,0.204464004724835,0.002188894677642448
24,0.2625,0.8,0.1281298904538341,0.00660951529811762,0.2042078115384885,0.0019488196668130651
24,0.2625,0.9,0.05985915492957746,0.004803226102644762,0.18634060215719017,0.001684410532368289
24,0.2625,1.0,0.034624413145539885,0.003559243360969485,0.16495453439800578,0.0014360916378610101
24,0.275,0.0,0.7396322378716745,0.00870815612847318,0.0416666666666666,1.3728865892824602e-19
24,0.275,0.1,0.7198748043818466,0.008823114898689982,0.11009564177976329,0.0014101974090490927
24,0.275,0.2,0.6834898278560251,0.009264044066143624,0.12029654060195447,0.0019834009302187637
24,0.275,0.3,0.630868544600939,0.009474473226176361,0.132400004000936,0.0022585145660047232
24,0.275,0.4,0.519170579029734,0.009878899558378541,0.1569396170604302,0.0024644800270971386
24,0.275,0.5,0.4076682316118936,0.009730218384199412,0.17957594803053153,0.0025091974421890925
24,0.275,0.6,0.27562597809076683,0.00878464604194931,0.19840972612349092,0.002337708946389875
24,0.275,0.7,0.16666666666666666,0.007330674901060347,0.20505911157222875,0.0021151532068072877
24,0.275,0.8,0.09604851330203441,0.005704131474476311,0.19988292062728388,0.0018676002172402467
24,0.275,0.9,0.04831768388106416,0.004351894302809694,0.18138191945999743,0.0015538323190876645
24,0.275,1.0,0.023474178403755867,0.0029731482758347813,0.16241512026969737,0.0013817789036105598
24,0.2875,0.0,0.710093896713615,0.009044262988773404,0.0416666666666666,1.3728865892824602e-19
24,0.2875,0.1,0.685054773082942,0.009219023145030907,0.11156766428430077,0.0013600857270353154
24,0.2875,0.2,0.6253912363067292,0.009573926637268117,0.12525366941394517,0.0018575653985386823
24,0.2875,0.3,0.5551643192488263,0.009832540653875245,0.14336970675683844,0.0022270160075444326
24,0.2875,0.4,0.43290297339593115,0.009810059234465339,0.1697307598420602,0.002406045191615264
24,0.2875,0.5,0.3403755868544601,0.009360552156743791,0.18698122152377086,0.0023537418570975426
24,0.2875,0.6,0.22320031298904539,0.008314777233354715,0.20288333777145628,0.0022147333689924212
24,0.2875,0.7,0.13086854460093897,0.00668308290113537,0.2059022673158258,0.001973705422216624
24,0.2875,0.8,0.0710093896713615,0.005176446813192746,0.1941169521651751,0.0017642785573316602
24,0.2875,0.9,0.03188575899843505,0.003398537856107237,0.1795937589515522,0.0015497424471407535
24,0.2875,1.0,0.01643192488262909,0.0024589511029549814,0.15755278786823693,0.0013362610271618332
24,0.3,0.0,0.6827073552425665,0.009185532906594275,0.0416666666666666,1.3728865892824602e-19
24,0.3,0.1,0.6226525821596244,0.009606351078844734,0.11658236472470744,0.0013642628973542677
24,0.3,0.2,0.5721830985915493,0.009790232384293775,0.13140080253127814,0.0018527551836318465
24,0.3,0.3,0.5029342723004695,0.009890853210647265,0.14822642268937986,0.0021305089448679427
24,0.3,0.4,0.3884976525821596,0.009631215563032676,0.1752599086588389,0.0022933845228479796
24,0.3,0.5,0.28012519561815336,0.008790533968393173,0.1932902204739103,0.0022338744449613783
24,0.3,0.6,0.17449139280125195,0.007497905672444394,0.20322570276319965,0.002079086682442856
24,0.3,0.7,0.09213615023474177,0.005806812853081099,0.20348240127929088,0.0018753264842090993
24,0.3,0.8,0.05946791862284819,0.0048055015197729185,0.18901128063516315,0.0016999819787439647
24,0.3,0.9,0.021909233176838794,0.002867518758487264,0.17314599933031374,0.0014644687688699079
24,0.3,1.0,0.010172143974960869,0.0017743970861455159,0.15407199175407732,0.0012522956936277011
24,0.3125,0.0,0.6596244131455399,0.009353607187962997,0.0416666666666666,1.3728865892824602e-19
24,0.3125,0.1,0.5714006259780907,0.009789795642098373,0.1172091525927734,0.0013062214201305727
24,0.3125,0.2,0.5152582159624414,0.00988908768232543,0.13795377675081089,0.0018132646839364417
24,0.3125,0.3,0.44190140845070425,0.009826863779972397,0.15713891833166346,0.002133541370171502
24,0.3125,0.4,0.3264866979655712,0.009253042499094317,0.179419149660625,0.002170304863302608
24,0.3125,0.5,0.23728482003129892,0.008509921730915663,0.19374426354494984,0.0021583366130289525
24,0.3125,0.6,0.13908450704225353,0.006801068490502037,0.20315356626689973,0.001964506238107243
24,0.3125,0.7,0.07609546165884193,0.005208586754066047,0.20009318817627486,0.00179821857380263
24,0.3125,0.8,0.042253521126760556,0.0038134296756322586,0.18533505704282638,0.001611515511992395
24,0.3125,0.9,0.017996870109546165,0.0026760495109319827,0.16795842110730752,0.001422458178497488
24,0.3125,1.0,0.008998435054773081,0.0018343987062908523,0.1483408712636778,0.00121856639545804
24,0.325,0.0,0.6384976525821596,0.009507462821580418,0.0416666666666666,1.3728865892824602e-19
24,0.325,0.1,0.5367762128325508,0.009869097521929361,0.11716879260118405,0.0012402495981737565
24,0.325,0.2,0.4706572769953052,0.00987022649967333,0.1416238346031366,0.0017536762258188662
24,0.325,0.3,0.37167449139280123,0.009542780020747805,0.16501037529907764,0.0019998658074826445
24,0.325,0.4,0.28423317683881066,0.008930069045584944,0.18292300196688735,0.002098952521683745
24,0.325,0.5,0.16881846635367762,0.007441022733825029,0.19743689071157497,0.002014167292437988
24,0.325,0.6,0.1068075117370892,0.0060632198791493236,0.20025024844871103,0.0018834387691572434
24,0.325,0.7,0.05966353677621282,0.004775941182222671,0.1916250922298633,0.0017197116541308854
24,0.325,0.8,0.029147104851330194,0.0034606714150409025,0.17978918991364626,0.0015396362353660008
24,0.325,0.9,0.011150234741784027,0.0020351777835826645,0.16452875064153766,0.0013976238871218805
24,0.325,1.0,0.006846635367762126,0.0016838672752782589,0.14826172497142145,0.0012055365418295978
24,0.3375,0.0,0.6232394366197183,0.009562904305968279,0.0416666666666666,1.3728865892824602e-19
24,0.3375,0.1,0.4835680751173709,0.009885853301535678,0.12025733947526955,0.001211893988541627
24,0.3375,0.2,0.4084507042253521,0.009722777443805423,0.14450493195426284,0.0016724061176234223
